HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3SCKNODZ0XV4YYC0XDXJJQDMDS8N75,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:50 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:50 PDT 2021,,,32N49TQG3HY1CPH1W90VSI5CAJ7AVD,A32BUVD6WINH9U,Submitted,Sat Apr 24 18:18:27 PDT 2021,Sat Apr 24 18:19:01 PDT 2021,Tue Apr 27 18:19:01 PDT 2021,,,,34,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss603.png,"[{""height"":6,""label"":""Face"",""left"":49,""top"":11,""width"":6},{""height"":8,""label"":""Face"",""left"":32,""top"":52,""width"":8},{""height"":10,""label"":""Face"",""left"":52,""top"":76,""width"":9},{""height"":11,""label"":""Face"",""left"":47,""top"":98,""width"":11},{""height"":11,""label"":""Face"",""left"":68,""top"":100,""width"":7},{""height"":11,""label"":""Face"",""left"":2,""top"":129,""width"":10},{""height"":9,""label"":""Face"",""left"":24,""top"":125,""width"":10},{""height"":11,""label"":""Face"",""left"":47,""top"":127,""width"":12},{""height"":11,""label"":""Face"",""left"":40,""top"":154,""width"":11},{""height"":9,""label"":""Face"",""left"":25,""top"":192,""width"":11},{""height"":11,""label"":""Face"",""left"":60,""top"":171,""width"":9},{""height"":7,""label"":""Face"",""left"":142,""top"":2,""width"":7},{""height"":9,""label"":""Face"",""left"":137,""top"":12,""width"":9},{""height"":7,""label"":""Face"",""left"":124,""top"":23,""width"":6},{""height"":8,""label"":""Face"",""left"":118,""top"":30,""width"":6},{""height"":8,""label"":""Face"",""left"":103,""top"":38,""width"":8},{""height"":6,""label"":""Face"",""left"":95,""top"":64,""width"":7},{""height"":6,""label"":""Face"",""left"":82,""top"":67,""width"":7},{""height"":7,""label"":""Face"",""left"":86,""top"":76,""width"":7},{""height"":8,""label"":""Face"",""left"":103,""top"":77,""width"":8},{""height"":9,""label"":""Face"",""left"":102,""top"":108,""width"":8},{""height"":8,""label"":""Face"",""left"":111,""top"":122,""width"":7},{""height"":12,""label"":""Face"",""left"":111,""top"":151,""width"":11},{""height"":12,""label"":""Face"",""left"":99,""top"":165,""width"":12},{""height"":14,""label"":""Face"",""left"":124,""top"":210,""width"":13},{""height"":15,""label"":""Face"",""left"":91,""top"":257,""width"":15},{""height"":5,""label"":""Face"",""left"":180,""top"":3,""width"":4},{""height"":7,""label"":""Face"",""left"":165,""top"":13,""width"":6},{""height"":6,""label"":""Face"",""left"":154,""top"":17,""width"":7},{""height"":7,""label"":""Face"",""left"":159,""top"":30,""width"":5},{""height"":9,""label"":""Face"",""left"":169,""top"":26,""width"":8},{""height"":7,""label"":""Face"",""left"":127,""top"":55,""width"":7},{""height"":8,""label"":""Face"",""left"":156,""top"":54,""width"":7},{""height"":9,""label"":""Face"",""left"":135,""top"":63,""width"":8},{""height"":8,""label"":""Face"",""left"":117,""top"":72,""width"":7},{""height"":9,""label"":""Face"",""left"":143,""top"":78,""width"":9},{""height"":7,""label"":""Face"",""left"":133,""top"":100,""width"":9},{""height"":9,""label"":""Face"",""left"":178,""top"":87,""width"":8},{""height"":8,""label"":""Face"",""left"":164,""top"":100,""width"":10},{""height"":10,""label"":""Face"",""left"":139,""top"":124,""width"":8},{""height"":10,""label"":""Face"",""left"":169,""top"":116,""width"":9},{""height"":12,""label"":""Face"",""left"":146,""top"":168,""width"":10},{""height"":12,""label"":""Face"",""left"":148,""top"":189,""width"":10},{""height"":13,""label"":""Face"",""left"":159,""top"":192,""width"":11},{""height"":15,""label"":""Face"",""left"":158,""top"":254,""width"":15},{""height"":10,""label"":""Face"",""left"":182,""top"":216,""width"":7},{""height"":11,""label"":""Face"",""left"":183,""top"":159,""width"":11},{""height"":8,""label"":""Face"",""left"":177,""top"":149,""width"":11},{""height"":6,""label"":""Face"",""left"":189,""top"":17,""width"":5},{""height"":6,""label"":""Face"",""left"":216,""top"":7,""width"":5},{""height"":3,""label"":""Face"",""left"":202,""top"":21,""width"":5},{""height"":7,""label"":""Face"",""left"":213,""top"":27,""width"":7},{""height"":7,""label"":""Face"",""left"":227,""top"":15,""width"":6},{""height"":8,""label"":""Face"",""left"":196,""top"":36,""width"":7},{""height"":5,""label"":""Face"",""left"":212,""top"":54,""width"":4},{""height"":7,""label"":""Face"",""left"":199,""top"":64,""width"":9},{""height"":8,""label"":""Face"",""left"":221,""top"":80,""width"":8},{""height"":10,""label"":""Face"",""left"":191,""top"":97,""width"":8},{""height"":8,""label"":""Face"",""left"":219,""top"":94,""width"":8},{""height"":11,""label"":""Face"",""left"":211,""top"":100,""width"":9},{""height"":9,""label"":""Face"",""left"":195,""top"":123,""width"":8},{""height"":5,""label"":""Face"",""left"":249,""top"":1,""width"":6},{""height"":7,""label"":""Face"",""left"":254,""top"":22,""width"":6},{""height"":6,""label"":""Face"",""left"":265,""top"":17,""width"":5},{""height"":6,""label"":""Face"",""left"":276,""top"":22,""width"":4},{""height"":7,""label"":""Face"",""left"":279,""top"":23,""width"":6},{""height"":6,""label"":""Face"",""left"":269,""top"":36,""width"":5},{""height"":8,""label"":""Face"",""left"":292,""top"":27,""width"":6},{""height"":7,""label"":""Face"",""left"":293,""top"":37,""width"":6},{""height"":7,""label"":""Face"",""left"":281,""top"":54,""width"":7},{""height"":6,""label"":""Face"",""left"":255,""top"":45,""width"":7},{""height"":8,""label"":""Face"",""left"":246,""top"":49,""width"":8},{""height"":7,""label"":""Face"",""left"":251,""top"":80,""width"":8},{""height"":9,""label"":""Face"",""left"":238,""top"":106,""width"":9},{""height"":8,""label"":""Face"",""left"":265,""top"":104,""width"":8},{""height"":9,""label"":""Face"",""left"":234,""top"":142,""width"":11},{""height"":13,""label"":""Face"",""left"":236,""top"":206,""width"":13},{""height"":14,""label"":""Face"",""left"":213,""top"":236,""width"":14},{""height"":13,""label"":""Face"",""left"":253,""top"":225,""width"":13},{""height"":6,""label"":""Face"",""left"":304,""top"":1,""width"":7},{""height"":8,""label"":""Face"",""left"":326,""top"":18,""width"":6},{""height"":6,""label"":""Face"",""left"":334,""top"":23,""width"":5},{""height"":7,""label"":""Face"",""left"":327,""top"":37,""width"":5},{""height"":7,""label"":""Face"",""left"":328,""top"":45,""width"":7},{""height"":9,""label"":""Face"",""left"":307,""top"":63,""width"":8},{""height"":8,""label"":""Face"",""left"":325,""top"":82,""width"":7},{""height"":10,""label"":""Face"",""left"":275,""top"":114,""width"":9},{""height"":9,""label"":""Face"",""left"":289,""top"":108,""width"":9},{""height"":9,""label"":""Face"",""left"":283,""top"":125,""width"":10},{""height"":11,""label"":""Face"",""left"":287,""top"":145,""width"":9},{""height"":12,""label"":""Face"",""left"":275,""top"":149,""width"":11},{""height"":15,""label"":""Face"",""left"":297,""top"":248,""width"":14},{""height"":11,""label"":""Face"",""left"":354,""top"":267,""width"":16},{""height"":8,""label"":""Face"",""left"":380,""top"":270,""width"":15},{""height"":12,""label"":""Face"",""left"":358,""top"":219,""width"":13},{""height"":14,""label"":""Face"",""left"":372,""top"":212,""width"":11},{""height"":12,""label"":""Face"",""left"":373,""top"":163,""width"":11},{""height"":11,""label"":""Face"",""left"":373,""top"":144,""width"":11},{""height"":10,""label"":""Face"",""left"":397,""top"":132,""width"":4},{""height"":5,""label"":""Face"",""left"":356,""top"":131,""width"":8},{""height"":10,""label"":""Face"",""left"":362,""top"":117,""width"":9},{""height"":10,""label"":""Face"",""left"":349,""top"":100,""width"":9},{""height"":10,""label"":""Face"",""left"":367,""top"":85,""width"":8},{""height"":9,""label"":""Face"",""left"":345,""top"":86,""width"":9},{""height"":9,""label"":""Face"",""left"":338,""top"":75,""width"":7},{""height"":6,""label"":""Face"",""left"":362,""top"":74,""width"":5},{""height"":8,""label"":""Face"",""left"":339,""top"":59,""width"":8},{""height"":7,""label"":""Face"",""left"":346,""top"":44,""width"":6},{""height"":7,""label"":""Face"",""left"":383,""top"":48,""width"":5},{""height"":7,""label"":""Face"",""left"":391,""top"":27,""width"":6},{""height"":6,""label"":""Face"",""left"":356,""top"":18,""width"":6},{""height"":7,""label"":""Face"",""left"":346,""top"":9,""width"":5},{""height"":5,""label"":""Face"",""left"":370,""top"":13,""width"":6},{""height"":6,""label"":""Face"",""left"":382,""top"":6,""width"":4},{""height"":5,""label"":""Face"",""left"":396,""top"":18,""width"":5}]",278,400,,
334ZEL5JX6U8ZHW4MVV7T69NQGQSOC,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:50 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:50 PDT 2021,,,3QILPRALQ6BALWFDXKUQMA54YS3N83,A37NZ5CUEO3RX7,Submitted,Sat Apr 24 18:04:53 PDT 2021,Sat Apr 24 18:05:14 PDT 2021,Tue Apr 27 18:05:14 PDT 2021,,,,21,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss604.png,"[{""height"":51,""label"":""Face"",""left"":73,""top"":58,""width"":48},{""height"":54,""label"":""Face"",""left"":247,""top"":40,""width"":57}]",226,400,,
36QZ6V1589S3CMG1IH7GSC1C82EUSR,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,3SITXWYCNWPYZORO2219BEM38CZBXB,A10QRO2MWG7AZ7,Submitted,Sat Apr 24 18:11:30 PDT 2021,Sat Apr 24 18:12:08 PDT 2021,Tue Apr 27 18:12:08 PDT 2021,,,,38,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss605.png,"[{""height"":34,""label"":""Face"",""left"":132,""top"":47,""width"":27}]",400,267,,
375VSR8FVWO8X6AY9F6JJUBVOIARZP,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:45 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:45 PDT 2021,,,3FPRZHYEPZN1S4IGNULL5AR649F3VA,A1L10BVA0EK7VY,Submitted,Sat Apr 24 18:19:49 PDT 2021,Sat Apr 24 18:39:36 PDT 2021,Tue Apr 27 18:39:36 PDT 2021,,,,1187,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss782.png,"[{""height"":29,""label"":""Face"",""left"":202,""top"":145,""width"":26},{""height"":41,""label"":""Face"",""left"":289,""top"":86,""width"":38}]",226,400,,
3VADEH0UHCCQKH851V8MI6ED0LMSPT,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,3H0W84IWBLIC9VHW3UX7N460ASSREW,A176RI4BEE308Z,Submitted,Sat Apr 24 18:23:41 PDT 2021,Sat Apr 24 18:24:05 PDT 2021,Tue Apr 27 18:24:05 PDT 2021,,,,24,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss606.png,"[{""height"":33,""label"":""Face"",""left"":224,""top"":102,""width"":32},{""height"":23,""label"":""Face"",""left"":133,""top"":126,""width"":25}]",267,400,,
3JYPJ2TAYINHGC3JVB8NB7VYBVSPF7,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:45 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:45 PDT 2021,,,3GNA64GUZFKC1B93FEF4EKQI1DP5Q6,A2NSRHX8GMEMV0,Submitted,Sat Apr 24 17:59:52 PDT 2021,Sat Apr 24 18:00:11 PDT 2021,Tue Apr 27 18:00:11 PDT 2021,,,,19,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss783.png,"[{""height"":17,""label"":""Face"",""left"":136,""top"":59,""width"":17},{""height"":16,""label"":""Face"",""left"":194,""top"":132,""width"":16},{""height"":14,""label"":""Face"",""left"":243,""top"":136,""width"":15},{""height"":22,""label"":""Face"",""left"":241,""top"":32,""width"":20},{""height"":29,""label"":""Face"",""left"":330,""top"":23,""width"":23}]",267,400,,
3PR3LXCWSFEDOBEXEGICVOVQAW6X9B,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,3EFVCAY5L4PE26OSIM2YT3ONP8Z8JL,A176RI4BEE308Z,Submitted,Sat Apr 24 18:08:48 PDT 2021,Sat Apr 24 18:09:15 PDT 2021,Tue Apr 27 18:09:15 PDT 2021,,,,27,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss607.png,"[{""height"":91,""label"":""Face"",""left"":67,""top"":70,""width"":79},{""height"":94,""label"":""Face"",""left"":239,""top"":81,""width"":118}]",277,400,,
3WGCNLZJKFNH106LJ327MBAFW26D1G,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:45 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:45 PDT 2021,,,3NG53N1RLWZAOHRQDZ7IQZAZY73P80,A1ZQSTHC4A4XNG,Submitted,Sat Apr 24 17:56:09 PDT 2021,Sat Apr 24 18:03:09 PDT 2021,Tue Apr 27 18:03:09 PDT 2021,,,,420,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss784.png,"[{""height"":23,""label"":""Face"",""left"":17,""top"":59,""width"":22},{""height"":33,""label"":""Face"",""left"":43,""top"":59,""width"":28},{""height"":30,""label"":""Face"",""left"":91,""top"":78,""width"":29},{""height"":34,""label"":""Face"",""left"":110,""top"":43,""width"":31},{""height"":30,""label"":""Face"",""left"":138,""top"":82,""width"":31},{""height"":33,""label"":""Face"",""left"":175,""top"":55,""width"":29},{""height"":35,""label"":""Face"",""left"":235,""top"":36,""width"":32},{""height"":32,""label"":""Face"",""left"":276,""top"":67,""width"":30},{""height"":36,""label"":""Face"",""left"":317,""top"":69,""width"":26}]",225,400,,
3MG8450X2OP6ZU09Q03MX7W1LI7PU6,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,3X4MXAO0BH46QV3NOURD9AD0HWZWRJ,A190KIHDJ9JBS8,Submitted,Sat Apr 24 19:21:40 PDT 2021,Sat Apr 24 19:21:46 PDT 2021,Tue Apr 27 19:21:46 PDT 2021,,,,6,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss608.png,"[{""height"":132,""label"":""Face"",""left"":109,""top"":139,""width"":109}]",400,301,,
3K2CEDRACBGLEEO7YFLKB7G4XZPMTG,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:45 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:45 PDT 2021,,,3IAEQB9FMF0CPLKI6TWT4LWW2V4WD9,A176RI4BEE308Z,Submitted,Sat Apr 24 18:10:40 PDT 2021,Sat Apr 24 18:10:59 PDT 2021,Tue Apr 27 18:10:59 PDT 2021,,,,19,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss785.png,"[{""height"":74,""label"":""Face"",""left"":159,""top"":90,""width"":58}]",244,400,,
3WRAAIUSBJERTUO26MWCRJ6AGEOXAQ,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,3Y5140Z9DYW3DN33MLJ93O4D139PI9,A3KAJ085J9OR0Z,Submitted,Sat Apr 24 18:03:43 PDT 2021,Sat Apr 24 18:03:51 PDT 2021,Tue Apr 27 18:03:51 PDT 2021,,,,8,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss609.png,"[{""height"":162,""label"":""Face"",""left"":91,""top"":103,""width"":148}]",400,301,,
39KV3A5D18M1EB4559E5IKNS0RG7S1,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:45 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:45 PDT 2021,,,320DUZ38G82TVLUA1KEMLG5LDRDJGD,A1X0YBE4839FEE,Submitted,Sat Apr 24 18:22:54 PDT 2021,Sat Apr 24 18:23:14 PDT 2021,Tue Apr 27 18:23:14 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss786.png,"[{""height"":25,""label"":""Face"",""left"":38,""top"":222,""width"":29},{""height"":20,""label"":""Face"",""left"":91,""top"":250,""width"":40},{""height"":36,""label"":""Face"",""left"":177,""top"":71,""width"":44},{""height"":58,""label"":""Face"",""left"":244,""top"":64,""width"":53}]",290,400,,
3HXCEECSQM8HU7MKNAYDRQ4SR5PZYZ,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,37TRT2X24R7X44MZLYM8K5EOXELJBW,A32BUVD6WINH9U,Submitted,Sat Apr 24 18:22:12 PDT 2021,Sat Apr 24 18:22:29 PDT 2021,Tue Apr 27 18:22:29 PDT 2021,,,,17,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss61.png,"[{""height"":83,""label"":""Face"",""left"":3,""top"":151,""width"":48},{""height"":18,""label"":""Face"",""left"":162,""top"":9,""width"":16},{""height"":19,""label"":""Face"",""left"":117,""top"":7,""width"":24},{""height"":11,""label"":""Face"",""left"":11,""top"":1,""width"":22},{""height"":22,""label"":""Face"",""left"":93,""top"":37,""width"":21},{""height"":28,""label"":""Face"",""left"":125,""top"":37,""width"":28},{""height"":19,""label"":""Face"",""left"":228,""top"":48,""width"":16},{""height"":23,""label"":""Face"",""left"":209,""top"":61,""width"":24},{""height"":26,""label"":""Face"",""left"":264,""top"":27,""width"":23},{""height"":22,""label"":""Face"",""left"":322,""top"":43,""width"":18},{""height"":29,""label"":""Face"",""left"":295,""top"":117,""width"":33},{""height"":23,""label"":""Face"",""left"":361,""top"":86,""width"":25},{""height"":31,""label"":""Face"",""left"":185,""top"":99,""width"":28}]",273,400,,
3K1H3NEY7LEE5FWO1MNATYELYRPDGG,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,39OWYR0EPL7DCATEC097DIKXPGKFY2,A2G8OW2VLV1R2D,Submitted,Sat Apr 24 18:04:18 PDT 2021,Sat Apr 24 18:04:27 PDT 2021,Tue Apr 27 18:04:27 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss610.png,"[{""height"":27,""label"":""Face"",""left"":117,""top"":66,""width"":24},{""height"":15,""label"":""Face"",""left"":122,""top"":124,""width"":15},{""height"":41,""label"":""Face"",""left"":192,""top"":22,""width"":35}]",210,400,,
3CKVGCS3PGKNW04LKATW35D5SDAS0M,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:45 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:45 PDT 2021,,,34QN5IT0T07700N6WESSBY9RQZU087,A3E3R2Y577HGEN,Submitted,Sat Apr 24 18:16:51 PDT 2021,Sat Apr 24 18:20:34 PDT 2021,Tue Apr 27 18:20:34 PDT 2021,,,,223,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss787.png,"[{""height"":50,""label"":""Face"",""left"":59,""top"":50,""width"":52},{""height"":61,""label"":""Face"",""left"":23,""top"":118,""width"":53},{""height"":55,""label"":""Face"",""left"":92,""top"":109,""width"":44},{""height"":59,""label"":""Face"",""left"":147,""top"":111,""width"":55},{""height"":37,""label"":""Face"",""left"":188,""top"":60,""width"":45},{""height"":48,""label"":""Face"",""left"":247,""top"":84,""width"":38},{""height"":63,""label"":""Face"",""left"":292,""top"":99,""width"":60},{""height"":60,""label"":""Face"",""left"":360,""top"":79,""width"":41}]",288,400,,
3ZICQFRS31XHZXWPJW0W5XDUXZTZZQ,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,3PWWM24LHTEEWAQKB1W6UM26NXD28S,A2NSRHX8GMEMV0,Submitted,Sat Apr 24 18:11:28 PDT 2021,Sat Apr 24 18:11:37 PDT 2021,Tue Apr 27 18:11:37 PDT 2021,,,,9,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss611.png,"[{""height"":27,""label"":""Face"",""left"":33,""top"":36,""width"":19},{""height"":20,""label"":""Face"",""left"":96,""top"":63,""width"":18},{""height"":19,""label"":""Face"",""left"":156,""top"":85,""width"":10},{""height"":19,""label"":""Face"",""left"":243,""top"":68,""width"":15},{""height"":18,""label"":""Face"",""left"":292,""top"":76,""width"":13}]",267,400,,
3B6F54KMR2RN3PP3GTXWHAWFX5GS1P,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:45 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:45 PDT 2021,,,386PBUZZXGD9HD8BCBB2Y8AT98ZJLJ,A32BUVD6WINH9U,Submitted,Sat Apr 24 18:22:30 PDT 2021,Sat Apr 24 18:22:46 PDT 2021,Tue Apr 27 18:22:46 PDT 2021,,,,16,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss788.png,"[{""height"":36,""label"":""Face"",""left"":14,""top"":95,""width"":31},{""height"":33,""label"":""Face"",""left"":116,""top"":93,""width"":31},{""height"":32,""label"":""Face"",""left"":210,""top"":105,""width"":31},{""height"":31,""label"":""Face"",""left"":307,""top"":92,""width"":25},{""height"":34,""label"":""Face"",""left"":388,""top"":87,""width"":30}]",340,512,,
39KMGHJ4RZPNVRK9B8ACTZ7MXLS008,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,36PW28KO40CKAEVF1JBLSEHQAO4EAB,A32BUVD6WINH9U,Submitted,Sat Apr 24 18:19:51 PDT 2021,Sat Apr 24 18:19:59 PDT 2021,Tue Apr 27 18:19:59 PDT 2021,,,,8,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss612.png,"[{""height"":143,""label"":""Face"",""left"":173,""top"":88,""width"":123}]",295,400,,
3UYRNV2KITE8YCHJ7IPPXQ9HOCEN8S,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:36:51 PDT 2021,1,BatchId:4420060;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:36:51 PDT 2021,,,3DUZQ9U6SN45CL3VD9MMDIZIWPCSVP,A2NSRHX8GMEMV0,Submitted,Sat Apr 24 18:05:31 PDT 2021,Sat Apr 24 18:05:57 PDT 2021,Tue Apr 27 18:05:57 PDT 2021,,,,26,0% (0/0),0% (0/0),0% (0/0),https://wym-mask-images.s3.amazonaws.com/maksssksksss613.png,"[{""height"":23,""label"":""Face"",""left"":36,""top"":104,""width"":13},{""height"":11,""label"":""Face"",""left"":77,""top"":114,""width"":7},{""height"":15,""label"":""Face"",""left"":108,""top"":117,""width"":10},{""height"":15,""label"":""Face"",""left"":194,""top"":102,""width"":12},{""height"":25,""label"":""Face"",""left"":176,""top"":141,""width"":21},{""height"":13,""label"":""Face"",""left"":250,""top"":95,""width"":9},{""height"":21,""label"":""Face"",""left"":238,""top"":131,""width"":22},{""height"":12,""label"":""Face"",""left"":305,""top"":120,""width"":14},{""height"":9,""label"":""Face"",""left"":341,""top"":111,""width"":13},{""height"":23,""label"":""Face"",""left"":322,""top"":144,""width"":19}]",267,400,,
